name,price,storage_gb,primary_use_case,OS,Weight,Touch,Size,Resolution,PPI,Anti Glare Screen,Processor,Brand,RAM,Generation,RAM_Type,GPU_Model,GPU_Type
MSI Modern 14 C12MO-1203IN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),62990,512,General,Windows 11,1.4,No,14.0,1920x1080,157,Yes,12th Gen Intel Core i5 1235U,Msi,16,12th Gen,DDR4,Unknown,Integrated
Dell Vostro 14 3445 Notebook (APU Quad Core A6/ 4GB/ 500GB/ Win8.1/ 2GB Graph),32990,500,Gaming,Windows 8,2.04,No,14.0,1366x768,112,No,AMD APU Quad Core A6-6310,Dell,4,Unknown,DDR3,Unknown,Unknown
MSI Katana 15B12VFK-299IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),114990,1024,Gaming,Windows 11,2.25,No,15.6,1920x1080,127,Yes,12th Gen Intel Core i7 12650H,Msi,16,12th Gen,DDR5,RTX 4060,Dedicated
Dell Alienware x15 R2 D569940WIN9 Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),320926,1024,Gaming,Windows 11,2.34,No,15.6,1920x1080,141,Yes,12th Gen Intel Core i7 12700H,Dell,16,12th Gen,DDR5,RTX 3060,Dedicated
Asus ZenBook Flip 3 UX362FA Laptop (8th Gen Core i5/ 8GB/ 512GB SSD/ Win10),75831,512,Business,Windows 10,1.3,Yes,13.3,1920x1080,166,No,8th Gen Intel Core i5 8265U,Asus,8,8th Gen,DDR4,UHD 620,Integrated
Toshiba Satellite C50-A X0011 Laptop (4th Gen Ci5/ 4GB/ 500GB/ No OS),34250,500,Student,Windows 11,2.3,No,15.6,1366x768,100,No,Intel Core i5 4200M,Toshiba,4,Unknown,DDR3,HD GRAPHICS 4600,Integrated
Lenovo V15 G3 ââ82C7007SGE Laptop (AMD Ryzen 3 7320U/ 8GB/ 512GB SSD/ Win11 Home),48999,512,Gaming,Windows 11,1.74,No,15.6,1920x1080,147,Yes,7th Gen AMD Ryzen 3 7320U,Lenovo,8,7th Gen,DDR4,Unknown,Unknown
Acer Predator Triton Neo 16 PTN16-51-71DY Gaming Creator Laptop (Intel Core Ultra 7 155H/16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),98990,1024,Gaming,Windows 11,1.85,No,16.0,2560x1600,189,No,Intel Core Ultra 7 Series 1 155H,Acer,16,Core Ultra Series 1,Unknown,RTX 4060,Dedicated
Lenovo IdeaPad Slim 3 15Q8X10 83N3007YIN Laptop (Qualcomm Snapdragon X/ 16GB/ 512GB SSD/ Win11 Home),65990,512,General,Windows 11,1.55,No,15.3,1920x1200,148,Yes,Qualcomm Snapdragon X X1-26-100,Lenovo,16,Unknown,LPDDR5X,Unknown,Integrated
Lenovo ThinkPad E16 Gen 2 21MAS1LJ00 Laptop (Intel Core Ultra 7 155H/ 16GB/ 512GB SSD/ Win 11),91990,512,General,Windows 11,1.77,No,16.0,1920x1200,142,Yes,Intel Core Ultra 7 Series 1 155H,Lenovo,16,Core Ultra Series 1,DDR5,Unknown,Integrated
Lenovo Legion 5 16IRX9 83DG004RIN Laptop (14th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),180690,1024,Gaming,Windows 11,1.85,No,16.0,2560x1600,189,Yes,14th Gen Intel Core i7 14650HX,Lenovo,16,14th Gen,DDR5,RTX 4050,Dedicated
HP 14-ck0159tu Laptop (8th Gen Core i3/ 4GB/ 1TB/ Win10),33990,1024,Student,Windows 10,1.47,No,14.0,1366x768,112,No,8th Gen Intel Core i3 8130U,Hp,4,8th Gen,DDR4,UHD 620,Integrated
MSI Thin A15 AI B7VE-066IN Gaming Laptop (AMD Ryzen 5 7535H/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),89990,512,Gaming,Windows 11,1.86,No,15.6,1920x1080,141,Yes,7th Gen AMD Ryzen 5 7535HS,Msi,16,7th Gen,DDR4,RTX 4050,Dedicated
Asus Vivobook 16X 2023 K3605ZV-MBN741WS Laptop (12th Gen Core i7/ 16GB/ 512GB SSD/ Win11),88990,512,General,Windows 11,1.8,No,16.0,1920x1200,202,Yes,12th Gen Intel Core i7 12650H,Asus,16,12th Gen,DDR4,Unknown,Dedicated
HP OmniBook 5 OLED 14-hh0099TU AI Laptop (Intel Core Ultra 5 322/ 16GB/ 512GB SSD/ Win11),116813,512,Business,Windows 11,1.33,Yes,14.0,1920x1200,142,Yes,Intel Core Ultra 5 322,Hp,16,Core Ultra,LPDDR5X,IRIS XE,Integrated
HP Victus 16-s0094AX Gaming Laptop (AMD Ryzen 7 7840HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),95630,1024,Gaming,Windows 11,2.48,No,16.1,1920x1080,137,Yes,7th Gen AMD Ryzen 7 7840HS,Hp,16,7th Gen,DDR5,RTX 3050,Dedicated
Dell 3000 3480 Laptop (7th Gen Ci3/ 8GB/ 1TB/ Ubuntu),36499,1024,Student,Ubuntu,1.85,No,14.0,1366x768,112,No,7th Gen Intel Core i3,Dell,8,7th Gen,DDR4,Unknown,Integrated
Asus VivoBook X510UF-EJ592T Laptop (8th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),46990,1024,General,Windows 10,1.7,No,15.6,1920x1080,141,No,8th Gen Intel Core i5 8250U,Asus,4,8th Gen,DDR4,MX130,Dedicated
Lenovo IdeaPad Slim 3 82H803B6IN Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11),74990,512,General,Windows 11,1.65,No,15.6,1920x1080,157,Yes,11th Gen Intel Core i7 1165G7,Lenovo,16,11th Gen,DDR4,IRIS XE,Integrated
Lenovo Yoga Slim 7 83CV00DHIN Laptop (Intel Core Ultra 7 155H/ 16GB/ 512GB SSD/ Win11 Home),94990,512,Business,Windows 11,1.39,No,14.0,1920x1200,162,No,Intel Core Ultra 7 Series 1 155H,Lenovo,16,Core Ultra Series 1,Unknown,Unknown,Integrated
Lenovo IdeaPad Gaming 3 82K1019BIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),71990,512,Gaming,Windows 11,2.25,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 11300H,Lenovo,16,11th Gen,DDR4,RTX 3050,Dedicated
Dell Inspiron 11 2-in-1 3148 Touchscreen Laptop (4th Gen Intel Ci3/ 4GB/ 500GB/ Win8.1/ Touch),25000,500,Business,Windows 8.1,1.39,Yes,11.6,1366x768,135,No,4th Gen Intel Core i3 4010U,Dell,4,4th Gen,DDR3,Unknown,Integrated
Dell Inspiron 15R 5521 Laptop (3rd Gen Ci5 3337U/ 4GB/ 500GB/ Win8),44990,500,General,Windows 8,2.22,No,15.6,1366x768,100,No,3rd Gen Intel Core i5 3337U,Dell,4,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Lenovo Legion 7i 82TD009KIN Gaming Laptop (12th Gen Core i9/ 32GB/ 1TB SSD/ Win11/ 16GB Graph),340000,1024,Gaming,Windows 11,2.53,No,16.0,2560x1600,189,Yes,12th Gen Intel Core i9 12900HX,Lenovo,32,12th Gen,DDR5,RTX 3080 TI,Dedicated
Acer Aspire 5 A515-51G (UN.GVMSI.002) Laptop (7th Gen Ci5/ 8GB/ 1TB/ Win10/ 2GB Graph),57327,1024,General,Windows 10,2.0,No,15.6,1920x1080,141,Yes,7th Gen Intel Core i5 7200U,Acer,8,7th Gen,DDR4,MX130,Dedicated
HP ProBook 450 G0 (F9S11PA) Probook (3th Gen Ci5/ 4GB/ 750GB/ Win8/ 1GB Graph),47599,750,Gaming,Windows 8,2.47,No,16.0,1366x768,99,No,Intel Core i5 3210M,Hp,4,Unknown,DDR3,RADEON 8750,Unknown
Lenovo Ideapad Flex 14 (59-411866) Notebook (4th Gen Ci5/ 4GB/ 500GB 8GB SSD/ Windows 8.1/ 2GB Graph/ Touch),40990,500,General,Windows 8,2.0,Yes,14.0,1366x768,112,No,4th Gen Intel Core i5 4200U,Lenovo,4,4th Gen,DDR3,Unknown,Unknown
Dell Inspiron 3443 Notebook (5th Gen Ci7/ 4GB/ 500GB/ Win8.1/ 2GB Graph),50990,500,Gaming,Windows 8,2.2,No,14.0,1366x768,112,No,5th Gen Intel Core i7 5500U,Dell,4,5th Gen,DDR3,Unknown,Unknown
Asus X552CL-XX220D Notebook (3rd Gen Ci3/ 4GB/ 500GB/ 1GB Graph/ Free DOS),26900,500,Gaming,DOS,2.35,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3217U,Asus,4,3rd Gen,DDR3,GT710M,Unknown
Acer Nitro 5 AN515-45 NH.QBCSI.002 Gaming Laptop (AMD Ryzen 7/ 16GB/ 1TB 256GB SSD/ Win10 Home/ 6GB Graph),82990,1024,Gaming,Windows 10,2.2,No,15.6,1920x1080,188,Yes,5th Gen AMD Ryzen 7  5800H,Acer,16,5th Gen,DDR4,RTX 3060,Dedicated
Asus 15.6-Inch Laptop S56Cm-Xo177H (2nd gen Ci3/4GB/2GB/Win8),43150,500,General,Windows 8,2.3,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3217U,Asus,4,3rd Gen,DDR3,GT 635M,Dedicated
HP 1000-1401AU Laptop (APU Dual Core/ 2GB/ 500GB/ Win8),11999,500,Gaming,Windows 8,2.2,No,14.0,1366x768,112,No,AMD APU Dual Core E1-1500,Hp,2,Unknown,DDR3,Unknown,Unknown
Asus Zenbook Pro 14 Duo OLED 2023 UX8402VU-MZ961WS Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win11 Home/ 6GB Graph),265000,1024,Gaming,Windows 11,1.75,Yes,14.5,2880x1800,202,Yes,13th Gen Intel Core i9 13900H,Asus,32,13th Gen,LPDDR5,RTX 4050,Dedicated
HP Pavilion 15-B002TU Sleekbook (3rd Gen Ci3/ 2GB/ 500GB/ DOS),28420,500,Student,DOS,2.1,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3217U,Hp,2,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
HP 15-FD1444TU Laptop (Intel Core 5 120U/ 8GB/ 512GB SSD/ Win11 Home),63850,512,General,Windows 11,1.85,No,15.6,1920x1080,141,Yes,Intel Core 5 Processor Series 1 120U,Hp,8,Unknown,DDR4,Unknown,Unknown
Lenovo IdeaPad Slim 5 82SF008YIN Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11),66800,512,General,Windows 11,1.85,No,15.6,1920x1080,141,Yes,12th Gen Intel Core i5 1235U,Lenovo,16,12th Gen,DDR4,IRIS XE,Integrated
HP ProBook 440 G9 7X8W8PA Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ DOS),68990,512,Business,DOS,1.38,No,14.0,1920x1080,157,Yes,12th Gen Intel Core i5 1235U,Hp,8,12th Gen,DDR4,IRIS XE,Integrated
Dell Inspiron 15 3543 Notebook (3rd Gen CDC/ 4GB/ 500GB/ Win8.1/ 2GB Graph),28000,500,Gaming,Windows 8,2.4,No,15.6,1366x768,100,No,3rd Gen Intel Celeron Dual Core 3205U,Dell,4,3rd Gen,DDR3,Unknown,Unknown
MSI Modern 15 B12MO-1051IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),40170,512,General,Windows 11,1.7,No,15.6,1920x1080,141,Yes,12th Gen Intel Core i5 1235U,Msi,8,12th Gen,DDR4,IRIS XE,Integrated
Dell G15-5515 Gaming Laptop (Ryzen 5 5600H/ 16GB/ 512GB SSD/ Win10/ 4GB Graph),71200,512,Gaming,Windows 10,2.4,No,15.6,1920x1080,141,No,5th Gen AMD Ryzen 5  5600H,Dell,16,5th Gen,DDR4,RTX 3050,Dedicated
Asus X415JA-EB562TS Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Home),45990,512,General,Windows 10,1.6,No,15.6,1920x1080,157,Yes,10th Gen Intel Core i5 1035G1,Asus,8,10th Gen,DDR4,Unknown,Integrated
Apple MacBook Air 2020 MGN73HN Laptop (Apple M1/ 8GB/ 512GB SSD/ MacOS),110900,512,Business,macOS,1.29,No,13.3,2560x1600,202,No,Apple M1 Apple M1 Chip,Apple,8,M1,DDR4,Unknown,Integrated
Lenovo Essential G500 (59-380754) Laptop (3rd Gen Ci3/ 4GB/ 500GB/ DOS/ 2GB Graph),36540,500,Student,DOS,2.7,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3110M,Lenovo,4,3rd Gen,DDR3,Unknown,Unknown
Asus TUF Gaming A16 2025 FA607NUG-RL191WS Gaming Laptop (AMD Ryzen 7 7445HS/ 32GB / 1TB SSD/ Win11 / 6GB Graph),99990,1024,Gaming,Windows 11,2.2,No,16.0,1920x1200,142,Yes,AMD Ryzen 7 7445HS,Asus,32,Unknown,DDR5,RTX 4050,Dedicated
HP 15-AY089TU (X3C64PA) Notebook (PQC/ 4GB/ 500GB/ FreeDOS),19990,500,Student,DOS,2.19,No,15.6,1366x768,100,No,4th Gen Intel Pentium,Hp,4,4th Gen,DDR3,Unknown,Integrated
Acer 14 Aspire One A114-43 Laptop (AMD Ryzen 5 40/ 8GB/ 512GB SSD/ Win11),46990,512,Gaming,Windows 11,1.5,No,14.0,1366x768,112,No,AMD Ryzen 5 40,Acer,8,Unknown,LPDDR5,RADEON 610M,Unknown
HP 15-r202TX (K8U01PA) Notebook (4th Gen Ci3/ 4GB/ 500GB/ Win8.1/ 2GB Graph),26904,500,Gaming,Windows 8.1,2.23,No,15.6,1366x768,100,No,4th Gen Intel Core i3 4005U,Hp,4,4th Gen,DDR3,Unknown,Unknown
Lenovo ThinkPad Edge E431 Notebook (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph) (62772C0),39000,500,Gaming,Windows 8,2.1,No,14.0,1366x768,112,No,3rd Gen Intel Core i3 3110M,Lenovo,4,3rd Gen,DDR3,GT 740M,Dedicated
Acer Aspire V5-131 Laptop (3rd Gen CDC/ 2GB/ 500GB/ Linux) (NX.M87SI.002),20535,500,Student,Linux,1.85,No,11.6,1366x768,135,No,Intel Celeron Dual Core 1017U,Acer,2,Celeron,DDR3,Unknown,Integrated
Asus X540YA-XO106T Laptop (7th Gen AMD A8/ 4GB/ 1TB/ Win10),24990,1024,Gaming,Windows 10,2.0,No,15.6,1366x768,100,Yes,AMD APU Quad Core A8-7410,Asus,4,Unknown,DDR3,RADEON R5,Unknown
Dell Inspiron 3535 Laptop (AMD Ryzen R3-7320U/ 8GB/ 512GB SSD/ Win11),45115,512,Gaming,Windows 11,1.63,No,15.6,1920x1080,147,Yes,7th Gen AMD Ryzen 3 7320U,Dell,8,7th Gen,LPDDR5,Unknown,Unknown
Acer SF314-51 (NX.GKKSI.002) Laptop (7th Gen Ci7/ 8GB/ 256GB SSD/ Win10),75499,256,General,Windows 10,1.5,No,14.0,1366x768,112,No,7th Gen Intel Core i7 7500U,Acer,8,7th Gen,DDR4,Unknown,Integrated
Lenovo Ideapad 320 (80XH01HSIN) Laptop (6th Gen Ci3/ 4GB/ 1TB/ Win10),30700,1024,Student,Windows 10,1.85,No,15.6,1920x1080,141,No,6th Gen Intel Core i3,Lenovo,4,6th Gen,DDR4,Unknown,Integrated
Dell Inspiron 5000 5578 Notebook (7th Gen Core i7/ 8GB/ 1TB/ WIn10/ Touch),68499,1024,General,Windows 10,1.62,Yes,15.6,1920x1080,141,No,7th Gen Intel Core i7 7500U,Dell,8,7th Gen,DDR4,HD GRAPHICS 520,Integrated
Asus Chromebook CM14 CM1402CM2A-EK0085 Laptop (MediaTek Kompanio 520/ 8GB/ 128GB eMMC/ Chrome OS),26990,512,Student,ChromeOS,1.45,No,14.0,1920x1080,112,No,MediaTek Kompanio Kompanio 520,Asus,8,Unknown,LPDDR4X,MALI G52,Integrated
Asus Vivobook Go 15 2023 E1504FA-NJ543WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),48990,512,Gaming,Windows 11,1.63,No,15.6,1920x1080,141,Yes,7th Gen AMD Ryzen 5 7520U,Asus,16,7th Gen,LPDDR5,Unknown,Unknown
HP ZBook Studio x360 G5 (5LA90PA) Laptop (8th Gen Core i7/ 16GB/ 1TB SSD/ Win10/ 4GB Graph),260000,1024,General,Windows 10,2.26,Yes,15.6,1920x1080,141,No,8th Gen Intel Core i7 8850H,Hp,16,8th Gen,DDR4,QUADRO P1000,Dedicated
Dell 15 Vostro 3530 Laptop (13th Gen Core i3/16GB/ 512GB SSD/ Win11),54990,512,General,Windows 11,1.66,No,15.6,1920x1080,141,Yes,13th Gen Intel Core i3 1305U,Dell,16,13th Gen,Unknown,Unknown,Integrated
Asus Vivobook S14 (2026) M3407HA-LY135WS Laptop (AMD Ryzen 5 220/ 16GB/ 512GB SSD/ Win11),68990,512,Gaming,Windows 11,1.4,No,14.0,1920x1200,162,Yes,Intel Ryzen 5 220,Asus,16,Unknown,DDR5,Unknown,Unknown
Acer Nitro V ANV15-41 Gaming Laptop (AMD Ryzen 5 7535HS/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),57990,512,Gaming,Windows 11,2.1,No,15.6,1920x1080,141,Yes,7th Gen AMD Ryzen 5 7535HS,Acer,8,7th Gen,DDR5,RTX 2050,Dedicated
Dell Latitude 3500 Laptop (8th Gen Core i5/ 4GB/ 1TB/ Ubuntu),57780,1024,General,Ubuntu,3.175,No,15.6,1366x768,100,No,8th Gen Intel Core i5 8265u,Dell,4,8th Gen,DDR4,HD GRAPHICS 620,Integrated
HP Pavilion 14-ec0000AX Laptop (Ryzen 5 5500U/ 16GB/ 512GB SSD/ Win10 Home/ 2GB Graph),62994,512,Gaming,Windows 10,1.41,No,14.0,1920x1080,157,Yes,5th Gen AMD Ryzen 5  5500U,Hp,16,5th Gen,DDR4,MX450,Dedicated
HP Elitebook 840 G6 (8LX02PA) Laptop (8th Gen Core i7/ 8GB/ 512GB SSD/ Win 10),124285,512,General,Windows 10,1.48,No,14.0,1920x1080,157,Yes,8th Gen Intel Core i7 8565U,Hp,8,8th Gen,DDR4,UHD 620,Integrated
Lenovo Ideapad 330-15IKB (81DC01A1IN) Laptop (7th Gen Core i3/ 4GB/ 1TB/ Win10),29990,1024,Student,Windows 10,2.2,No,15.6,1920x1080,141,Yes,7th Gen Intel Core i3 7020U,Lenovo,4,7th Gen,DDR4,Unknown,Integrated
Dell Inspiron 5440 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11),69890,1024,General,Windows 11,1.54,No,14.0,1920x1200,162,Yes,13th Gen Intel Core i5 1334U,Dell,16,13th Gen,Unknown,Unknown,Unknown
MSI Bravo 15 B5ED-035IN Gaming Laptop (AMD Ryzen 7 / 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),60990,512,Gaming,Windows 11,2.35,No,15.6,1920x1080,141,Yes,5th Gen AMD Ryzen 7 5800H,Msi,16,5th Gen,DDR4,RX6500M,Dedicated
HP Spectre x360 16-f2005TX Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11/ 4GB Graph),213582,1024,General,Windows 11,2.15,Yes,16.0,3840x2400,202,No,13th Gen Intel Core i7 1360P,Hp,32,13th Gen,DDR4,ARC A370M,Integrated
Asus VivoBook X412DA-EK140T Laptop (Ryzen 5/ 8GB/ 1TB/ Win10 Home),45990,1024,Gaming,Windows 10,1.5,No,14.0,1920x1080,157,Yes,3rd Gen AMD Ryzen 5  3500U,Asus,8,3rd Gen,DDR4,VEGA 8,Integrated
Asus TUF Gaming F15 2023 FX507VU-LP083WS Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),129900,512,Gaming,Windows 11,2.2,No,15.6,1920x1080,141,Yes,13th Gen Intel Core i7 13700H,Asus,16,13th Gen,DDR4,RTX 4050,Dedicated
Apple MacBook Pro 2020 MYD82HN Laptop (Apple M1/ 8GB/ 256GB SSD/ macOS),105094,256,General,macOS,1.4,No,13.3,2560x1600,202,No,Apple M1 Apple M1 Chip,Apple,8,M1,DDR4,Unknown,Unknown
Avita Liber NS14A1 Laptop (7th Gen Core i5/ 8GB/ 256GB SSD/ Win10),41990,256,General,Windows 10,1.46,No,14.0,1920x1080,157,No,7th Gen Intel Core i5 7Y54,Avita,8,7th Gen,DDR3,HD GRAPHICS 615,Integrated
HP Envy x360 14-fc0125TU Laptop (Intel Core Ultra 7 155U/ 16GB/ 512GB SSD/ Win11),95480,512,General,Windows 11,1.85,Yes,14.0,1920x1200,162,No,Intel Core Ultra 7 155U,Hp,16,Core Ultra,LPDDR5,Unknown,Integrated
Lenovo Yoga Slim 7 Pro 82NC00EWIN Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),104290,512,Business,Windows 11,1.3,No,14.0,2880x1800,189,Yes,11th Gen Intel Core i5 11320H,Lenovo,16,11th Gen,LPDDR4X,IRIS XE,Integrated
Dell Inspiron 5518 Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),49990,512,General,Windows 11,1.64,No,15.6,1920x1080,141,Yes,11th Gen Intel Core i5 11320H,Dell,16,11th Gen,DDR4,IRIS XE,Integrated
Acer 15 Aspire Lite AL15-53 Laptop (Intel Core 3 100U/ 8GB/ 512GB SSD/ Win11),49990,512,General,Windows 11,1.85,No,15.6,1920x1080,141,Yes,Intel Core 3 100U,Acer,8,Unknown,DDR4,Unknown,Integrated
HP 15-ay053tx (X3C62PA) Laptop (6th Gen Ci5/ 4GB/ 1TB/ Win10/ 2GB Graph),54428,1024,Gaming,Windows 10,2.19,No,15.6,1920x1080,141,Yes,6th Gen Intel Core i5-6200U,Hp,4,6th Gen,DDR4,RADEON R5,Unknown
Lenovo Ideapad Yoga 11S (59-369150) Netbook (3rd Gen Ci3/ 4GB/ 128GB SSD/ Win8/ Touch),57230,128,Gaming,Windows 8,1.27,Yes,11.6,1366x768,135,No,3rd Gen Intel Core i3 3229Y,Lenovo,4,3rd Gen,DDR3,Unknown,Unknown
Asus VivoBook K15 OLED KM513UA-L503WS Laptop (Ryzen 5 5500U/ 8GB/ 1TB 256GB SSD/ Win11 Home),68990,1024,Gaming,Windows 11,1.8,No,15.6,1920x1080,141,Yes,5th Gen AMD Ryzen 5  5500U,Asus,8,5th Gen,DDR4,Unknown,Unknown
Dell Inspiron 5370 Laptop (8th Gen Ci7/ 8GB/ 256GB SSD/ Win10 Home/ 2GB Graph),71850,256,Gaming,Windows 10,1.4,No,13.0,1920x1080,169,Yes,8th Gen Intel Core i7 8550U,Dell,8,8th Gen,DDR4,RADEON 530,Unknown
HP 440 G7 9KW91PA Laptop (10th Gen Core i5/ 8GB/ 512GB SSD/ Win10 Pro),95299,512,General,Windows 10,1.85,No,14.0,1920x1080,157,Yes,10th Gen Intel Core i5 10210U,Hp,8,10th Gen,DDR4,Unknown,Integrated
Asus ROG Zephyrus Duo GX550LWS-HF131TS Gaming Laptop (10th Gen Core i7/ 32GB/ 2TB SSD/ Win10 Home/ 8GB Graph),165990,2048,Gaming,Windows 10,2.48,No,15.6,1920x1080,141,Yes,10th Gen Intel Core i7 10875H,Asus,32,10th Gen,DDR4,RTX 2070,Dedicated
Acer 15 Aspire 3 A325-53 Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Win11),49990,512,General,Windows 11,1.5,No,15.6,1920x1080,141,No,13th Gen Intel Core i3 1305U,Acer,16,13th Gen,DDR4,Unknown,Integrated
Samsung NP300E5E-A03IN Laptop (3rd Gen Ci3/ 2GB/ 500GB/ Win8),31500,500,Student,Windows 8,2.2,No,15.6,1920x1080,141,No,3rd Gen Intel Core i3 3120M,Samsung,2,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Acer Aspire E5-571 (NX.MLTSI.011) Laptop (4th Gen Ci5/ 8GB/ 1TB/ Win8.1),42500,1024,General,Windows 8.1,1.85,No,15.6,1366x768,100,No,4th Gen Intel Core i5 4210U,Acer,8,4th Gen,DDR3,HD GRAPHICS 4400,Integrated
HP Envy 15-j110TX Laptop (4th Gen Ci5/ 8GB/ 1 TB/ Win8.1/ 2GB Graph),41500,1024,Gaming,Windows 8,2.19,No,15.6,1366x768,100,No,Intel Core i5 4200M,Hp,8,Unknown,DDR3,GT 740M,Dedicated
Dell XPS 13 7390 Laptop (10th gen Core i7/ 32GB/ 512GB SSD/ Win10),266001,512,Business,Windows 10,1.32,No,13.3,3840x2160,166,Yes,10th Gen Intel Core i7 10510U,Dell,32,10th Gen,LPDDR3,Unknown,Integrated
HP Pavilion TouchSmart 11-e006AU Laptop (APU Dual Core A4/ 4GB/ 500GB/ Win8/ Touch),27840,500,Gaming,Windows 8,1.39,Yes,11.6,1366x768,135,No,AMD APU Dual Core A4-1250,Hp,4,Unknown,DDR3,Unknown,Unknown
Samsung NP370R5E-S06IN Laptop (3rd Gen Ci3/ 4GB/ 750GB/ Win8/ 2GB Graph),37900,750,Gaming,Windows 8,1.99,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3120M,Samsung,4,3rd Gen,DDR3,Unknown,Unknown
Dell Inspiron 15 3521 Laptop (CDC/ 4GB/ 500GB/ Win8),28290,500,Student,Windows 8,2.25,No,15.6,1366x768,100,No,Intel Celeron Dual Core 1017U,Dell,4,Celeron,DDR3,Unknown,Integrated
Acer Aspire V5-431 Laptop (2nd Gen PDC/ 2GB/ 500GB/ Win8) (NX.M2SSI.006),37999,500,Student,Windows 8,2.1,No,14.0,1366x768,112,No,2nd Gen Intel Pentium Dual Core 2117,Acer,16,2nd Gen,DDR3,Unknown,Integrated
Lenovo G50-80 (80E502Q3IH) Notebook (5th Gen Ci3/ 4GB/ 1TB/ FreeDOS/ 2GB Graph),27599,1024,Student,DOS,2.5,No,15.6,1366x768,100,No,5th Gen Intel Core i3 5005U,Lenovo,4,5th Gen,DDR3,Unknown,Unknown
Dell Latitude 7410 Laptop (10th Gen Core i5/ 8GB/ 256GB SSD/ Win10 Pro),75499,256,General,Windows 10,1.46,No,14.0,1920x1080,157,Yes,10th Gen Intel Core i5 10210U,Dell,8,10th Gen,DDR4,Unknown,Integrated
HP Pavilion 15-e019TX Laptop (3rd Gen Ci3/ 4GB/ 500GB/ Win8/ 2GB Graph),38190,500,Gaming,Windows 8,2.35,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3110M,Hp,4,3rd Gen,DDR3,Unknown,Unknown
HP 15-ac167TU (P4Y38PA) Notebook (CDC/ 2GB/ 500GB/ Win10),19999,500,Student,Windows,2.14,No,15.6,1366x768,100,No,4th Gen Intel Celeron  N3080,Hp,2,4th Gen,DDR3,Unknown,Integrated
Dell Inspiron 15 3521 Laptop (3rd Gen Ci5/ 4GB/ 750GB/ Win8/ 2GB Graph),45990,750,Gaming,Windows 8,2.35,No,15.6,1366x768,100,No,3rd Gen Intel Core i5 3337U,Dell,4,3rd Gen,DDR3,Unknown,Unknown
Lenovo Essential G Series (Intel Core i3/4GB/ 500 GB/Intel HD Graphics 4000/ Windows 8),32000,500,Student,Windows 8,2.5,No,15.6,1366x768,100,No,3rd Gen Intel Core i3 3110M,Lenovo,4,3rd Gen,DDR3,HD GRAPHICS 4000,Integrated
Samsung Galaxy Book 4 NP754XGK-LS2IN Laptop (Intel Core 5 Processor 120U/ 16GB/ 512GB SSD/ Win11),56990,512,General,Windows 11,1.55,No,15.6,1920x1080,141,Yes,Intel Core 5 Processor Series 1 120U,Samsung,16,Unknown,LPDDR4X,Unknown,Unknown
HP EliteBook 845 G11 A9BA1EC Business Laptop (AMD Ryzen 5 8540U/ 16GB RAM/ 512GB SSD/ Win 11),74496,512,Gaming,Windows 11,1.7,No,14.0,1920x1200,162,No,8th Gen AMD Ryzen 5 8540U,Hp,16,8th Gen,DDR5,Unknown,Unknown
